category,datetime,headline,id,image,related,source,summary,url
company,2022-09-24 08:01:03,"Insiders probably made the right decision selling US$3.2m worth of shares earlier this year as Analog Devices, Inc.'s (NASDAQ:ADI)) stock dips by 4.9%.",116232445,https://s.yimg.com/uu/api/res/1.2/AkhBH_k5gBqIX8a81ksk_Q--~B/aD00MzI7dz0xMTk0O2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/simply_wall_st__316/1d618ff9ab875bb9b8cc70f749d1f2d0,ADI,Yahoo,"Over the past year, insiders sold US$3.2m worth of Analog Devices, Inc. ( NASDAQ:ADI ) stock at an average price of...",https://finnhub.io/api/news?id=ca82fd5a20173257d9eefde6208410a929f3974ee79229683773f6c7e5beda0c
company,2022-09-23 12:34:00,"Analog Devices Inc. stock falls Friday, underperforms market",116223272,https://images.mktw.net/im-220105/social,ADI,MarketWatch,"Shares of Analog Devices Inc. shed 2.35% to $141.92 Friday, on what proved to be an all-around dismal trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=0bf13d9eda4725c7507b222bd4f0f2f22657142265496cdd6213246cea7e678e
company,2022-09-23 03:10:00,3 Stocks Recently Traded by US PoliticiansÂ ,116216622,https://blog.tipranks.com/wp-content/uploads/2022/09/shutterstock_521264113-750x406.jpg,ADI,TipRanks,"High inflation and theÂ Fedâs hawkish stanceÂ have kept the market volatile. Despite volatility, Accenture (NYSE:ACN), Liberty Broadband (NASDAQ:LBRDA), and Analog De...",https://finnhub.io/api/news?id=86bea8907011375a6dda50a4801e74d7ca9893f80eaeed0aac260ce821bf2e56
company,2022-09-22 22:27:00,Analog Devices Enters Oversold Territory,116223130,,ADI,Dividend Channel,"dividend channel,ADI,",https://finnhub.io/api/news?id=39fd469bd6ceb48cc6f763d58a36b7fdb679ae350aa1f25218b0e793f901f2db
company,2022-09-28 17:50:09,Analog Devices (ADI) Gains But Lags Market: What You Should Know,116319020,https://s.yimg.com/uu/api/res/1.2/UYup8AGIrn99rMsHiTllqA--~B/aD04NzY7dz05MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/d0d4ab152198da2f423d92da8a7d22ee,ADI,Yahoo,"Analog Devices (ADI) closed at $144.58 in the latest trading session, marking a +1.95% move from the prior day.",https://finnhub.io/api/news?id=563c2f64685efdae63a7a24881193d1a68ac4e2a3f6c5b5b09906a4859d912b3
company,2022-09-28 12:34:00,"Analog Devices Inc. stock rises Wednesday, still underperforms market",116348646,https://images.mktw.net/im-220105/social,ADI,MarketWatch,"Shares of Analog Devices Inc. rose 1.95% to $144.58 Wednesday, on what proved to be an all-around positive trading session for the stock market, with the S&P...",https://finnhub.io/api/news?id=785f16aa4f5c5f2877f5b52807245b245bb58a10718432ca35d8619cacec5f3b
company,2022-09-28 09:24:00,2 Chip Stocks for Passive Income in an Uncertain Market,116309464,https://s.yimg.com/ny/api/res/1.2/nKN8mqRey8Zpuihh.Q2JgA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/motleyfool.com/3c1c3e47529ed0335cf5f335879e059e,ADI,Yahoo,"Collecting dividends means profits don't depend on the latest Federal Reserve meeting or speech by Fed Chairman Jerome Powell.  A steady income stream is essential to new investors building a portfolio, to retirees, and to everyone in between.  For some investors, this is their first chance to wrestle with a bear market, while investing veterans have seen several.",https://finnhub.io/api/news?id=eb876f4f1969d292649f4867b471c8e71f9d9158f234f88ff76a7fc7a487a322
company,2022-09-28 07:00:24,"What You Can Learn From Analog Devices, Inc.'s (NASDAQ:ADI) P/E",116311323,https://s.yimg.com/uu/api/res/1.2/AkhBH_k5gBqIX8a81ksk_Q--~B/aD00MzI7dz0xMTk0O2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/simply_wall_st__316/1d618ff9ab875bb9b8cc70f749d1f2d0,ADI,Yahoo,"When close to half the companies in the United States have price-to-earnings ratios (or ""P/E's"") below 13x, you may...",https://finnhub.io/api/news?id=d5c6266f4d633ca8d878edd60e42e4aa2e8cf8c00614b0a407e1fb92791d64e6
company,2022-09-28 04:12:45,Chip stocks and Apple supplier shares fall after report of disappointing iPhone demand,116346634,https://s.wsj.net/public/resources/MWimages/MW-GP644_MicroS_ZG_20180906154215.jpg,ADI,MarketWatch,"Shares of semiconductor companies and Apple Inc. undefined suppliers were broadly lower in premarket trading Wednesday, after Bloomberg reported overnight...",https://finnhub.io/api/news?id=f984f1f57358d8c4e6ba0d61d314cbb0de24c28b56494b5126962c74f64df136
company,2022-09-27 12:34:00,Analog Devices Inc. stock outperforms market on strong trading day,116348648,https://images.mktw.net/im-220105/social,ADI,MarketWatch,"Shares of Analog Devices Inc. inched 0.70% higher to $141.81 Tuesday, on what proved to be an all-around grim trading session for the stock market, with the...",https://finnhub.io/api/news?id=1f47192aa4269ff997425ca2bc96bd57d78d6ad1e959f74c62dfc02dd63425ef
company,2022-09-26 12:34:00,Analog Devices Inc. stock outperforms market despite losses on the day,116348649,https://images.mktw.net/im-220105/social,ADI,MarketWatch,"Shares of Analog Devices Inc. dropped 0.78% to $140.82 Monday, on what proved to be an all-around grim trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=ab66af72fbff7bde23a6648e5832ec7daa0f2043fc779fb0af8920df1de81505
company,2022-10-02 07:01:16,"Is There Now An Opportunity In Analog Devices, Inc. (NASDAQ:ADI)?",116386016,https://s.yimg.com/uu/api/res/1.2/AkhBH_k5gBqIX8a81ksk_Q--~B/aD00MzI7dz0xMTk0O2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/simply_wall_st__316/1d618ff9ab875bb9b8cc70f749d1f2d0,ADI,Yahoo,"Today we're going to take a look at the well-established Analog Devices, Inc. ( NASDAQ:ADI ). The company's stock...",https://finnhub.io/api/news?id=6a85d6f3891cb66a720af90c924fa7b5b6e6819da4d00e36fab8451905ca4f14
company,2022-10-01 22:40:00,Top Tech Stocks To Buy In October And Hold For Long-Term Growth,116429804,https://staticx-tuner.zacks.com/images/articles/main/e0/12840.jpg,ADI,TalkMarkets,"Now might not be time to call a market bottom. Thankfully, investors who plan to own stocks for years to come don’t need to pinpoint an exact bottom, and should instead consider slowly starting positions in blue-chip stocks with great fundamentals.",https://finnhub.io/api/news?id=89a1bd1670d6373d230180b79f372e4b1fc6187a202e9ad0956d9a5109ab730a
company,2022-09-30 16:20:00,Bank of America Likes These Beaten Down Chip Stocks,116366838,https://s.yimg.com/ny/api/res/1.2/bJ20JiB7T5cd7GGl62FOzA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzU-/https://media.zenfs.com/en/thestreet.com/19728e3bae5ad4986a7eaec6e9eee27d,ADI,Yahoo,"Semiconductor stocks have tumbled in recent months amid flagging demand, with the S&P Semiconductors Select Industry Index dropping 36% year to date.  Bank of America analysts recently discussed their favorite choices in the sector.",https://finnhub.io/api/news?id=9f7dc9ea0fa0356267acc60dbdb66b0cedd07253860d1d83a7aed90f8f08d72f
company,2022-09-30 10:57:02,"The Zacks Analyst Blog Highlights Broadcom, Analog Devices, NetApp and Amdocs",116367085,https://s.yimg.com/uu/api/res/1.2/h7_HGlHnaxyLLh.vm8xK_w--~B/aD00MDA7dz02MzU7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/d0dedfeffc5b33885ead2445f0f3881c,ADI,Yahoo,"Broadcom, Analog Devices, NetApp and Amdocs are part of The Zacks top Analyst Blog.",https://finnhub.io/api/news?id=40efd50962913d651c5c02681d8d089da3f3e83549e4e4fbc6e57f6af3a21721
company,2022-09-29 14:46:21,10 companies at risk from an Apple iPhone slowdown,116336070,https://s.yimg.com/ny/api/res/1.2/Ut7iXM_7xF3qltpN9dQ65w--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://s.yimg.com/os/creatr-uploaded-images/2022-09/41cf3370-4021-11ed-adbb-305b874913a1,ADI,Yahoo,"These Apple suppliers are at risk if the tech giant pulls back on iPhone production, warns Bank of America.",https://finnhub.io/api/news?id=1e9599c29e0ca097f3b6c3a96759ea12d3ced6100a5aaac75c17234f246a1d30
company,2022-09-29 12:34:00,"Analog Devices Inc. stock falls Thursday, still outperforms market",116348645,https://images.mktw.net/im-220105/social,ADI,MarketWatch,"Shares of Analog Devices Inc. slipped 1.79% to $141.99 Thursday, on what proved to be an all-around grim trading session for the stock market, with the S&P...",https://finnhub.io/api/news?id=aefc2159da15d57dc1af11fa50000dc252bf53e405ee054b7d6ceee5c6b92e19
